week_start,sku_id,cluster_id,units_sold,promo_active,price_avg
2025-08-04,SKU-3008,C-EAST,27,false,13.75
2025-08-11,SKU-3008,C-EAST,28,false,13.65
2025-08-18,SKU-3008,C-EAST,31,false,13.53
2025-08-25,SKU-3008,C-EAST,37,false,13.48
2025-09-01,SKU-3008,C-EAST,40,false,13.05
2025-09-08,SKU-3008,C-EAST,59,false,13.43
2025-09-15,SKU-3008,C-EAST,44,false,13.6
2025-09-22,SKU-3008,C-EAST,47,false,13.53
2025-09-29,SKU-3008,C-EAST,31,false,13.44
2025-10-06,SKU-3008,C-EAST,39,false,13.34
2025-10-13,SKU-3008,C-EAST,43,false,13.59
2025-10-20,SKU-3008,C-EAST,57,false,13.29
2025-10-27,SKU-3008,C-EAST,48,false,13.15
2025-11-03,SKU-3008,C-EAST,51,false,13.06
2025-11-10,SKU-3008,C-EAST,50,false,13.83
2025-11-17,SKU-3008,C-EAST,50,false,13.57
2025-11-24,SKU-3008,C-EAST,51,false,13.57
2025-12-01,SKU-3008,C-EAST,55,false,13.68
2025-12-08,SKU-3008,C-EAST,61,false,13.2
2025-12-15,SKU-3008,C-EAST,56,false,13.43
2025-12-22,SKU-3008,C-EAST,48,false,13.06
2025-12-29,SKU-3008,C-EAST,54,false,13.61
2026-01-05,SKU-3008,C-EAST,62,false,13.82
2026-01-12,SKU-3008,C-EAST,46,false,13.52
2026-01-19,SKU-3008,C-EAST,53,false,13.21
2026-01-26,SKU-3008,C-EAST,37,false,13.09
2026-02-02,SKU-3008,C-EAST,37,false,13.05
2026-02-09,SKU-3008,C-EAST,39,false,13.84
2026-02-16,SKU-3008,C-EAST,37,false,13.73
2026-02-23,SKU-3008,C-EAST,36,false,13.49
2026-03-02,SKU-3008,C-EAST,33,false,13.28
2026-03-09,SKU-3008,C-EAST,27,false,13.52
2026-03-16,SKU-3008,C-EAST,24,false,13.54
2026-03-23,SKU-3008,C-EAST,26,false,13.44
2026-03-30,SKU-3008,C-EAST,24,false,13.62
2026-04-06,SKU-3008,C-EAST,23,false,13.3
2026-04-13,SKU-3008,C-EAST,22,false,13.1
2026-04-20,SKU-3008,C-EAST,25,false,13.43
2026-04-27,SKU-3008,C-EAST,16,false,13.45
2026-05-04,SKU-3008,C-EAST,16,false,13.61
2026-05-11,SKU-3008,C-EAST,14,false,13.06
2024-11-18,SKU-3008,C-WEST,36,false,13.32
2024-11-25,SKU-3008,C-WEST,39,false,13.23
2024-12-02,SKU-3008,C-WEST,40,false,13.32
2024-12-09,SKU-3008,C-WEST,48,false,13.53
2024-12-16,SKU-3008,C-WEST,38,false,13.15
2024-12-23,SKU-3008,C-WEST,28,false,13.28
2024-12-30,SKU-3008,C-WEST,86,true,13.72
2025-01-06,SKU-3008,C-WEST,24,false,13.59
2025-01-13,SKU-3008,C-WEST,31,false,13.69
2025-01-20,SKU-3008,C-WEST,32,false,13.73
2025-01-27,SKU-3008,C-WEST,22,false,13.65
2025-02-03,SKU-3008,C-WEST,27,false,13.58
2025-02-10,SKU-3008,C-WEST,24,false,13.54
2025-02-17,SKU-3008,C-WEST,24,false,13.13
2025-02-24,SKU-3008,C-WEST,16,false,13.29
2025-03-03,SKU-3008,C-WEST,26,false,13.22
2025-03-10,SKU-3008,C-WEST,21,false,13.76
2025-03-17,SKU-3008,C-WEST,18,false,13.33
2025-03-24,SKU-3008,C-WEST,15,false,13.77
2025-03-31,SKU-3008,C-WEST,17,false,13.07
2025-04-07,SKU-3008,C-WEST,17,false,13.54
2025-04-14,SKU-3008,C-WEST,13,false,13.14
2025-04-21,SKU-3008,C-WEST,11,false,13.32
2025-04-28,SKU-3008,C-WEST,14,false,13.33
2025-05-05,SKU-3008,C-WEST,14,false,13.26
2025-05-12,SKU-3008,C-WEST,11,false,13.17
2025-05-19,SKU-3008,C-WEST,10,false,13.59
2025-05-26,SKU-3008,C-WEST,11,false,13.62
2025-06-02,SKU-3008,C-WEST,10,false,13.42
2025-06-09,SKU-3008,C-WEST,9,false,13.73
2025-06-16,SKU-3008,C-WEST,11,false,13.54
2025-06-23,SKU-3008,C-WEST,11,false,13.68
2025-06-30,SKU-3008,C-WEST,15,false,13.08
2025-07-07,SKU-3008,C-WEST,13,false,13.13
2025-07-14,SKU-3008,C-WEST,15,false,13.78
2025-07-21,SKU-3008,C-WEST,15,false,13.17
2025-07-28,SKU-3008,C-WEST,17,false,13.45
2025-08-04,SKU-3008,C-WEST,19,false,13.64
2025-08-11,SKU-3008,C-WEST,21,false,13.32
2025-08-18,SKU-3008,C-WEST,19,false,13.16
2025-08-25,SKU-3008,C-WEST,21,false,13.38
2025-09-01,SKU-3008,C-WEST,21,false,13.67
2025-09-08,SKU-3008,C-WEST,29,false,13.32
2025-09-15,SKU-3008,C-WEST,32,false,13.45
2025-09-22,SKU-3008,C-WEST,28,false,13.66
2025-09-29,SKU-3008,C-WEST,33,false,13.34
2025-10-06,SKU-3008,C-WEST,35,false,13.65
2025-10-13,SKU-3008,C-WEST,30,false,13.39
2025-10-20,SKU-3008,C-WEST,33,false,13.38
2025-10-27,SKU-3008,C-WEST,36,false,13.38
2025-11-03,SKU-3008,C-WEST,21,false,13.69
2025-11-10,SKU-3008,C-WEST,32,false,13.34
2025-11-17,SKU-3008,C-WEST,36,false,13.05
2025-11-24,SKU-3008,C-WEST,32,false,13.7
2025-12-01,SKU-3008,C-WEST,39,false,13.3
2025-12-08,SKU-3008,C-WEST,38,false,13.84
2025-12-15,SKU-3008,C-WEST,34,false,13.66
2025-12-22,SKU-3008,C-WEST,35,false,13.58
2025-12-29,SKU-3008,C-WEST,25,false,13.09
2026-01-05,SKU-3008,C-WEST,28,false,13.56
2026-01-12,SKU-3008,C-WEST,36,false,13.47
2026-01-19,SKU-3008,C-WEST,21,false,13.29
2026-01-26,SKU-3008,C-WEST,23,false,13.49
2026-02-02,SKU-3008,C-WEST,30,false,13.29
2026-02-09,SKU-3008,C-WEST,29,false,13.05
2026-02-16,SKU-3008,C-WEST,21,false,13.27
2026-02-23,SKU-3008,C-WEST,18,false,13.61
2026-03-02,SKU-3008,C-WEST,20,false,13.41
2026-03-09,SKU-3008,C-WEST,17,false,13.68
2026-03-16,SKU-3008,C-WEST,18,false,13.57
2026-03-23,SKU-3008,C-WEST,15,false,13.68
2026-03-30,SKU-3008,C-WEST,14,false,13.37
2026-04-06,SKU-3008,C-WEST,12,false,13.08
2026-04-13,SKU-3008,C-WEST,15,false,13.32
2026-04-20,SKU-3008,C-WEST,15,false,13.15
2026-04-27,SKU-3008,C-WEST,11,false,13.85
2026-05-04,SKU-3008,C-WEST,13,false,13.49
2026-05-11,SKU-3008,C-WEST,12,false,13.47
2024-11-18,SKU-1019,C-EAST,95,false,18.62
2024-11-25,SKU-1019,C-EAST,97,false,18.57
2024-12-02,SKU-1019,C-EAST,102,false,17.84
2024-12-09,SKU-1019,C-EAST,95,false,18.18
2024-12-16,SKU-1019,C-EAST,81,false,17.82
2024-12-23,SKU-1019,C-EAST,89,false,18.49
2024-12-30,SKU-1019,C-EAST,101,false,18.58
2025-01-06,SKU-1019,C-EAST,94,false,18.27
2025-01-13,SKU-1019,C-EAST,87,false,18.86
2025-01-20,SKU-1019,C-EAST,109,false,18.39
2025-01-27,SKU-1019,C-EAST,88,false,18.36
2025-02-03,SKU-1019,C-EAST,61,false,18.43
2025-02-10,SKU-1019,C-EAST,84,false,18.63
2025-02-17,SKU-1019,C-EAST,77,false,18.56
2025-02-24,SKU-1019,C-EAST,66,false,18.34
2025-03-03,SKU-1019,C-EAST,47,false,18.04
2025-03-10,SKU-1019,C-EAST,48,false,18.67
2025-03-17,SKU-1019,C-EAST,55,false,18.17
2025-03-24,SKU-1019,C-EAST,44,false,18.68
2025-03-31,SKU-1019,C-EAST,49,false,17.86
2025-04-07,SKU-1019,C-EAST,40,false,18.29
2025-04-14,SKU-1019,C-EAST,31,false,18.26
2025-04-21,SKU-1019,C-EAST,32,false,18.42
2025-04-28,SKU-1019,C-EAST,58,false,18.34
2025-05-05,SKU-1019,C-EAST,29,false,18.32
2025-05-12,SKU-1019,C-EAST,33,false,18.24
2025-05-19,SKU-1019,C-EAST,22,false,18.31
2025-05-26,SKU-1019,C-EAST,21,false,18.84
2025-06-02,SKU-1019,C-EAST,28,false,17.91
2025-06-09,SKU-1019,C-EAST,30,false,18.55
2025-06-16,SKU-1019,C-EAST,37,false,18.72
2025-06-23,SKU-1019,C-EAST,35,false,17.9
2025-06-30,SKU-1019,C-EAST,33,false,18.59
2025-07-07,SKU-1019,C-EAST,29,false,18.81
2025-07-14,SKU-1019,C-EAST,30,false,18.43
2025-07-21,SKU-1019,C-EAST,55,false,18.22
2025-07-28,SKU-1019,C-EAST,46,false,17.81
2025-08-04,SKU-1019,C-EAST,50,false,17.94
2025-08-11,SKU-1019,C-EAST,38,false,18.1
2025-08-18,SKU-1019,C-EAST,56,false,18.3
2025-08-25,SKU-1019,C-EAST,60,false,18.42
2025-09-01,SKU-1019,C-EAST,68,false,17.82
2025-09-08,SKU-1019,C-EAST,112,false,18.01
2025-09-15,SKU-1019,C-EAST,65,false,18.67
2025-09-22,SKU-1019,C-EAST,64,false,18.15
2025-09-29,SKU-1019,C-EAST,63,false,18.73
2025-10-06,SKU-1019,C-EAST,75,false,18.39
2025-10-13,SKU-1019,C-EAST,93,false,18.76
2025-10-20,SKU-1019,C-EAST,102,false,18.56
2025-10-27,SKU-1019,C-EAST,81,false,18.44
2025-11-03,SKU-1019,C-EAST,82,false,18.28
2025-11-10,SKU-1019,C-EAST,75,false,18.26
2025-11-17,SKU-1019,C-EAST,68,false,18.13
2025-11-24,SKU-1019,C-EAST,94,false,18.65
2025-12-01,SKU-1019,C-EAST,103,false,18.03
2025-12-08,SKU-1019,C-EAST,91,false,18.21
2025-12-15,SKU-1019,C-EAST,81,false,18.75
2025-12-22,SKU-1019,C-EAST,67,false,18.58
2025-12-29,SKU-1019,C-EAST,81,false,18.55
2026-01-05,SKU-1019,C-EAST,90,false,18.4
2026-01-12,SKU-1019,C-EAST,100,false,18.39
2026-01-19,SKU-1019,C-EAST,78,false,17.91
2026-01-26,SKU-1019,C-EAST,72,false,18.45
2026-02-02,SKU-1019,C-EAST,65,false,18.4
2026-02-09,SKU-1019,C-EAST,79,false,17.98
2026-02-16,SKU-1019,C-EAST,74,false,18.29
2026-02-23,SKU-1019,C-EAST,63,false,18.8
2026-03-02,SKU-1019,C-EAST,62,false,17.97
2026-03-09,SKU-1019,C-EAST,56,false,18.04
2026-03-16,SKU-1019,C-EAST,38,false,18.55
2026-03-23,SKU-1019,C-EAST,50,false,18.66
2026-03-30,SKU-1019,C-EAST,45,false,18.44
2026-04-06,SKU-1019,C-EAST,43,false,18.72
2026-04-13,SKU-1019,C-EAST,39,false,17.8
2026-04-20,SKU-1019,C-EAST,37,false,18.72
2026-04-27,SKU-1019,C-EAST,29,false,18.12
2026-05-04,SKU-1019,C-EAST,24,false,17.88
2026-05-11,SKU-1019,C-EAST,24,false,17.96
2024-11-18,SKU-1019,C-WEST,64,false,17.87
2024-11-25,SKU-1019,C-WEST,64,false,18.11
2024-12-02,SKU-1019,C-WEST,62,false,18.45
2024-12-09,SKU-1019,C-WEST,68,false,18.13
2024-12-16,SKU-1019,C-WEST,59,false,18.2
2024-12-23,SKU-1019,C-WEST,51,false,18.12
2024-12-30,SKU-1019,C-WEST,55,false,18.18
2025-01-06,SKU-1019,C-WEST,55,false,18.68
2025-01-13,SKU-1019,C-WEST,54,false,18.6
2025-01-20,SKU-1019,C-WEST,69,false,18.41
2025-01-27,SKU-1019,C-WEST,32,false,18.19
2025-02-03,SKU-1019,C-WEST,47,false,17.9
2025-02-10,SKU-1019,C-WEST,40,false,18.22
2025-02-17,SKU-1019,C-WEST,38,false,18.3
2025-02-24,SKU-1019,C-WEST,35,false,18.74
2025-03-03,SKU-1019,C-WEST,38,false,18.07
2025-03-10,SKU-1019,C-WEST,38,false,18.04
2025-03-17,SKU-1019,C-WEST,29,false,18.38
2025-03-24,SKU-1019,C-WEST,22,false,18.22
2025-03-31,SKU-1019,C-WEST,22,false,17.86
2025-04-07,SKU-1019,C-WEST,24,false,18.83
2025-04-14,SKU-1019,C-WEST,20,false,18.18
2025-04-21,SKU-1019,C-WEST,19,false,18.36
2025-04-28,SKU-1019,C-WEST,21,false,18.24
2025-05-05,SKU-1019,C-WEST,21,false,17.77
2025-05-12,SKU-1019,C-WEST,16,false,18.28
2025-05-19,SKU-1019,C-WEST,18,false,18.84
2025-05-26,SKU-1019,C-WEST,20,false,17.77
2025-06-02,SKU-1019,C-WEST,16,false,18.43
2025-06-09,SKU-1019,C-WEST,14,false,18.69
2025-06-16,SKU-1019,C-WEST,16,false,18.47
2025-06-23,SKU-1019,C-WEST,18,false,18.41
2025-06-30,SKU-1019,C-WEST,20,false,18.58
2025-07-07,SKU-1019,C-WEST,22,false,18.39
2025-07-14,SKU-1019,C-WEST,28,false,17.91
2025-07-21,SKU-1019,C-WEST,31,false,17.92
2025-07-28,SKU-1019,C-WEST,27,false,18.25
2025-08-04,SKU-1019,C-WEST,27,false,18.44
2025-08-11,SKU-1019,C-WEST,32,false,18.52
2025-08-18,SKU-1019,C-WEST,27,false,18.15
2025-08-25,SKU-1019,C-WEST,32,false,18.27
2025-09-01,SKU-1019,C-WEST,42,false,18.04
2025-09-08,SKU-1019,C-WEST,52,false,18.28
2025-09-15,SKU-1019,C-WEST,45,false,18.43
2025-09-22,SKU-1019,C-WEST,47,false,18.48
2025-09-29,SKU-1019,C-WEST,54,false,17.77
2025-10-06,SKU-1019,C-WEST,52,false,18.51
2025-10-13,SKU-1019,C-WEST,53,false,18.22
2025-10-20,SKU-1019,C-WEST,57,false,18.61
2025-10-27,SKU-1019,C-WEST,46,false,18.36
2025-11-03,SKU-1019,C-WEST,41,false,17.86
2025-11-10,SKU-1019,C-WEST,44,false,17.8
2025-11-17,SKU-1019,C-WEST,60,false,18.51
2025-11-24,SKU-1019,C-WEST,46,false,18.16
2025-12-01,SKU-1019,C-WEST,66,false,18.16
2025-12-08,SKU-1019,C-WEST,58,false,17.97
2025-12-15,SKU-1019,C-WEST,56,false,17.78
2025-12-22,SKU-1019,C-WEST,50,false,18.28
2025-12-29,SKU-1019,C-WEST,51,false,18.01
2026-01-05,SKU-1019,C-WEST,53,false,17.79
2026-01-12,SKU-1019,C-WEST,62,false,18.16
2026-01-19,SKU-1019,C-WEST,45,false,17.87
2026-01-26,SKU-1019,C-WEST,40,false,18.56
2026-02-02,SKU-1019,C-WEST,44,false,18.03
2026-02-09,SKU-1019,C-WEST,46,false,18.08
2026-02-16,SKU-1019,C-WEST,46,false,18.76
2026-02-23,SKU-1019,C-WEST,37,false,17.99
2026-03-02,SKU-1019,C-WEST,32,false,18.67
2026-03-09,SKU-1019,C-WEST,23,false,18.4
2026-03-16,SKU-1019,C-WEST,29,false,18.31
2026-03-23,SKU-1019,C-WEST,23,false,18.39
2026-03-30,SKU-1019,C-WEST,27,false,18.52
2026-04-06,SKU-1019,C-WEST,19,false,17.91
2026-04-13,SKU-1019,C-WEST,23,false,17.84
2026-04-20,SKU-1019,C-WEST,26,false,18.02
2026-04-27,SKU-1019,C-WEST,25,false,18.35
2026-05-04,SKU-1019,C-WEST,22,false,18.52
2026-05-11,SKU-1019,C-WEST,17,false,18.86
2024-11-18,SKU-1020,C-EAST,75,false,45.71
2024-11-25,SKU-1020,C-EAST,100,false,46.54
2024-12-02,SKU-1020,C-EAST,111,false,45.15
2024-12-09,SKU-1020,C-EAST,96,false,46.68
2024-12-16,SKU-1020,C-EAST,80,false,45.24
2024-12-23,SKU-1020,C-EAST,100,false,44.95
2024-12-30,SKU-1020,C-EAST,92,false,44.58
2025-01-06,SKU-1020,C-EAST,69,false,44.73
2025-01-13,SKU-1020,C-EAST,67,false,43.98
2025-01-20,SKU-1020,C-EAST,108,false,44.5
2025-01-27,SKU-1020,C-EAST,84,false,44.04
2025-02-03,SKU-1020,C-EAST,66,false,45.98
2025-02-10,SKU-1020,C-EAST,88,false,44.17
2025-02-17,SKU-1020,C-EAST,68,false,44.65
2025-02-24,SKU-1020,C-EAST,68,false,45.67
2025-03-03,SKU-1020,C-EAST,53,false,44.23
2025-03-10,SKU-1020,C-EAST,40,false,45.58
2025-03-17,SKU-1020,C-EAST,49,false,45.67
2025-03-24,SKU-1020,C-EAST,37,false,44.26
2025-03-31,SKU-1020,C-EAST,46,false,44.62
2025-04-07,SKU-1020,C-EAST,33,false,44.88
2025-04-14,SKU-1020,C-EAST,29,false,46.13
2025-04-21,SKU-1020,C-EAST,37,false,45.66
2025-04-28,SKU-1020,C-EAST,48,false,46.05
2025-05-05,SKU-1020,C-EAST,27,false,44.2
2025-05-12,SKU-1020,C-EAST,28,false,44.14
2025-05-19,SKU-1020,C-EAST,27,false,46.28
2025-05-26,SKU-1020,C-EAST,20,false,44.15
2025-06-02,SKU-1020,C-EAST,30,false,45.17
2025-06-09,SKU-1020,C-EAST,34,false,44.79
2025-06-16,SKU-1020,C-EAST,32,false,45.81
2025-06-23,SKU-1020,C-EAST,30,false,45.49
2025-06-30,SKU-1020,C-EAST,30,false,44.23
2025-07-07,SKU-1020,C-EAST,29,false,46.02
2025-07-14,SKU-1020,C-EAST,33,false,45.76
2025-07-21,SKU-1020,C-EAST,51,false,44.0
2025-07-28,SKU-1020,C-EAST,37,false,46.36
2025-08-04,SKU-1020,C-EAST,50,false,45.65
2025-08-11,SKU-1020,C-EAST,38,false,46.1
2025-08-18,SKU-1020,C-EAST,54,false,45.21
2025-08-25,SKU-1020,C-EAST,55,false,44.25
2025-09-01,SKU-1020,C-EAST,70,false,45.59
2025-09-08,SKU-1020,C-EAST,106,false,44.5
2025-09-15,SKU-1020,C-EAST,72,false,45.53
2025-09-22,SKU-1020,C-EAST,61,false,45.12
2025-09-29,SKU-1020,C-EAST,58,false,45.94
2025-10-06,SKU-1020,C-EAST,73,false,46.14
2025-10-13,SKU-1020,C-EAST,86,false,44.13
2025-10-20,SKU-1020,C-EAST,91,false,46.58
2025-10-27,SKU-1020,C-EAST,91,false,46.02
2025-11-03,SKU-1020,C-EAST,72,false,46.08
2025-11-10,SKU-1020,C-EAST,92,false,44.37
2025-11-17,SKU-1020,C-EAST,74,false,44.97
2025-11-24,SKU-1020,C-EAST,92,false,43.99
2025-12-01,SKU-1020,C-EAST,89,false,44.13
2025-12-08,SKU-1020,C-EAST,86,false,45.35
2025-12-15,SKU-1020,C-EAST,101,false,45.12
2025-12-22,SKU-1020,C-EAST,58,false,44.5
2025-12-29,SKU-1020,C-EAST,89,false,46.11
2026-01-05,SKU-1020,C-EAST,113,false,44.9
2026-01-12,SKU-1020,C-EAST,84,false,46.64
2026-01-19,SKU-1020,C-EAST,72,false,45.6
2026-01-26,SKU-1020,C-EAST,67,false,46.59
2026-02-02,SKU-1020,C-EAST,70,false,45.65
2026-02-09,SKU-1020,C-EAST,66,false,45.21
2026-02-16,SKU-1020,C-EAST,69,false,46.12
2026-02-23,SKU-1020,C-EAST,61,false,43.98
2026-03-02,SKU-1020,C-EAST,61,false,44.58
2026-03-09,SKU-1020,C-EAST,49,false,44.62
2026-03-16,SKU-1020,C-EAST,41,false,45.97
2026-03-23,SKU-1020,C-EAST,48,false,45.98
2026-03-30,SKU-1020,C-EAST,44,false,44.53
2026-04-06,SKU-1020,C-EAST,45,false,44.96
2026-04-13,SKU-1020,C-EAST,45,false,44.17
2026-04-20,SKU-1020,C-EAST,39,false,44.76
2026-04-27,SKU-1020,C-EAST,27,false,44.5
2026-05-04,SKU-1020,C-EAST,21,false,44.09
2026-05-11,SKU-1020,C-EAST,21,false,44.05
2024-11-18,SKU-1020,C-WEST,60,false,46.38
2024-11-25,SKU-1020,C-WEST,62,false,45.93
2024-12-02,SKU-1020,C-WEST,57,false,44.46
2024-12-09,SKU-1020,C-WEST,69,false,44.03
2024-12-16,SKU-1020,C-WEST,61,false,44.03
2024-12-23,SKU-1020,C-WEST,41,false,45.81
2024-12-30,SKU-1020,C-WEST,49,false,44.27
2025-01-06,SKU-1020,C-WEST,56,false,46.52
2025-01-13,SKU-1020,C-WEST,49,false,46.17
2025-01-20,SKU-1020,C-WEST,66,false,45.77
2025-01-27,SKU-1020,C-WEST,44,false,46.68
2025-02-03,SKU-1020,C-WEST,84,true,40.15
2025-02-10,SKU-1020,C-WEST,76,true,36.14
2025-02-17,SKU-1020,C-WEST,72,true,40.38
2025-02-24,SKU-1020,C-WEST,74,true,37.41
2025-03-03,SKU-1020,C-WEST,33,false,44.99
2025-03-10,SKU-1020,C-WEST,27,false,44.64
2025-03-17,SKU-1020,C-WEST,25,false,44.1
2025-03-24,SKU-1020,C-WEST,21,false,45.43
2025-03-31,SKU-1020,C-WEST,22,false,46.12
2025-04-07,SKU-1020,C-WEST,24,false,46.13
2025-04-14,SKU-1020,C-WEST,20,false,46.34
2025-04-21,SKU-1020,C-WEST,19,false,46.38
2025-04-28,SKU-1020,C-WEST,17,false,44.54
2025-05-05,SKU-1020,C-WEST,20,false,45.77
2025-05-12,SKU-1020,C-WEST,17,false,44.15
2025-05-19,SKU-1020,C-WEST,14,false,45.72
2025-05-26,SKU-1020,C-WEST,20,false,45.35
2025-06-02,SKU-1020,C-WEST,13,false,44.85
2025-06-09,SKU-1020,C-WEST,14,false,44.99
2025-06-16,SKU-1020,C-WEST,16,false,45.32
2025-06-23,SKU-1020,C-WEST,14,false,44.7
2025-06-30,SKU-1020,C-WEST,16,false,45.56
2025-07-07,SKU-1020,C-WEST,24,false,44.07
2025-07-14,SKU-1020,C-WEST,27,false,46.32
2025-07-21,SKU-1020,C-WEST,29,false,45.05
2025-07-28,SKU-1020,C-WEST,26,false,45.52
2025-08-04,SKU-1020,C-WEST,31,false,46.51
2025-08-11,SKU-1020,C-WEST,27,false,44.34
2025-08-18,SKU-1020,C-WEST,29,false,44.2
2025-08-25,SKU-1020,C-WEST,29,false,45.56
2025-09-01,SKU-1020,C-WEST,37,false,45.24
2025-09-08,SKU-1020,C-WEST,43,false,45.24
2025-09-15,SKU-1020,C-WEST,40,false,45.08
2025-09-22,SKU-1020,C-WEST,42,false,45.01
2025-09-29,SKU-1020,C-WEST,47,false,44.46
2025-10-06,SKU-1020,C-WEST,59,false,44.95
2025-10-13,SKU-1020,C-WEST,56,false,44.19
2025-10-20,SKU-1020,C-WEST,54,false,45.72
2025-10-27,SKU-1020,C-WEST,44,false,46.11
2025-11-03,SKU-1020,C-WEST,41,false,44.16
2025-11-10,SKU-1020,C-WEST,47,false,44.07
2025-11-17,SKU-1020,C-WEST,55,false,44.87
2025-11-24,SKU-1020,C-WEST,52,false,44.79
2025-12-01,SKU-1020,C-WEST,63,false,44.72
2025-12-08,SKU-1020,C-WEST,55,false,45.89
2025-12-15,SKU-1020,C-WEST,70,false,46.02
2025-12-22,SKU-1020,C-WEST,53,false,45.98
2025-12-29,SKU-1020,C-WEST,46,false,44.78
2026-01-05,SKU-1020,C-WEST,52,false,46.21
2026-01-12,SKU-1020,C-WEST,62,false,45.07
2026-01-19,SKU-1020,C-WEST,35,false,45.55
2026-01-26,SKU-1020,C-WEST,38,false,45.36
2026-02-02,SKU-1020,C-WEST,40,false,46.04
2026-02-09,SKU-1020,C-WEST,49,false,44.59
2026-02-16,SKU-1020,C-WEST,47,false,46.01
2026-02-23,SKU-1020,C-WEST,33,false,46.11
2026-03-02,SKU-1020,C-WEST,33,false,46.03
2026-03-09,SKU-1020,C-WEST,25,false,46.12
2026-03-16,SKU-1020,C-WEST,23,false,44.82
2026-03-23,SKU-1020,C-WEST,26,false,45.87
2026-03-30,SKU-1020,C-WEST,31,false,44.54
2026-04-06,SKU-1020,C-WEST,17,false,44.99
2026-04-13,SKU-1020,C-WEST,23,false,45.54
2026-04-20,SKU-1020,C-WEST,28,false,44.0
2026-04-27,SKU-1020,C-WEST,25,false,46.17
2026-05-04,SKU-1020,C-WEST,21,false,45.11
2026-05-11,SKU-1020,C-WEST,16,false,45.84
2026-01-12,SKU-1021,C-EAST,25,false,22.63
2026-01-19,SKU-1021,C-EAST,30,false,21.61
2026-01-26,SKU-1021,C-EAST,101,true,18.88
2026-02-02,SKU-1021,C-EAST,106,true,18.81
2026-02-09,SKU-1021,C-EAST,108,true,19.81
2026-02-16,SKU-1021,C-EAST,89,true,17.76
2026-02-23,SKU-1021,C-EAST,36,false,21.66
2026-03-02,SKU-1021,C-EAST,46,false,21.55
2026-03-09,SKU-1021,C-EAST,38,false,22.59
2026-03-16,SKU-1021,C-EAST,39,false,21.53
2026-03-23,SKU-1021,C-EAST,41,false,21.45
2026-03-30,SKU-1021,C-EAST,34,false,22.32
2026-04-06,SKU-1021,C-EAST,29,false,21.5
2026-04-13,SKU-1021,C-EAST,34,false,22.68
2026-04-20,SKU-1021,C-EAST,31,false,22.28
2026-04-27,SKU-1021,C-EAST,33,false,21.5
2026-05-04,SKU-1021,C-EAST,32,false,21.64
2026-05-11,SKU-1021,C-EAST,27,false,22.55
2026-01-12,SKU-1021,C-WEST,13,false,21.55
2026-01-19,SKU-1021,C-WEST,16,false,22.12
2026-01-26,SKU-1021,C-WEST,31,true,22.67
2026-02-02,SKU-1021,C-WEST,37,true,22.55
2026-02-09,SKU-1021,C-WEST,24,false,21.98
2026-02-16,SKU-1021,C-WEST,23,false,22.35
2026-02-23,SKU-1021,C-WEST,19,false,22.65
2026-03-02,SKU-1021,C-WEST,20,false,22.19
2026-03-09,SKU-1021,C-WEST,17,false,21.77
2026-03-16,SKU-1021,C-WEST,15,false,21.42
2026-03-23,SKU-1021,C-WEST,14,false,21.94
2026-03-30,SKU-1021,C-WEST,15,false,22.48
2026-04-06,SKU-1021,C-WEST,10,false,22.57
2026-04-13,SKU-1021,C-WEST,15,false,22.02
2026-04-20,SKU-1021,C-WEST,11,false,21.79
2026-04-27,SKU-1021,C-WEST,12,false,22.57
2026-05-04,SKU-1021,C-WEST,10,false,22.35
2026-05-11,SKU-1021,C-WEST,11,false,21.8
2026-01-12,SKU-1022,C-EAST,29,false,24.57
2026-01-19,SKU-1022,C-EAST,36,false,25.24
2026-01-26,SKU-1022,C-EAST,48,false,24.47
2026-02-02,SKU-1022,C-EAST,58,false,25.29
2026-02-09,SKU-1022,C-EAST,63,false,24.3
2026-02-16,SKU-1022,C-EAST,75,false,24.82
2026-02-23,SKU-1022,C-EAST,44,false,24.92
2026-03-02,SKU-1022,C-EAST,52,false,24.96
2026-03-09,SKU-1022,C-EAST,40,false,25.36
2026-03-16,SKU-1022,C-EAST,38,false,24.71
2026-03-23,SKU-1022,C-EAST,39,false,24.05
2026-03-30,SKU-1022,C-EAST,35,false,25.02
2026-04-06,SKU-1022,C-EAST,52,false,24.26
2026-04-13,SKU-1022,C-EAST,36,false,24.64
2026-04-20,SKU-1022,C-EAST,31,false,24.92
2026-04-27,SKU-1022,C-EAST,26,false,25.0
2026-05-04,SKU-1022,C-EAST,24,false,25.16
2026-05-11,SKU-1022,C-EAST,26,false,24.48
2026-01-12,SKU-1022,C-WEST,20,false,25.25
2026-01-19,SKU-1022,C-WEST,24,false,24.37
2026-01-26,SKU-1022,C-WEST,27,false,23.99
2026-02-02,SKU-1022,C-WEST,26,false,24.7
2026-02-09,SKU-1022,C-WEST,45,false,24.1
2026-02-16,SKU-1022,C-WEST,42,false,25.1
2026-02-23,SKU-1022,C-WEST,34,false,23.92
2026-03-02,SKU-1022,C-WEST,30,false,24.04
2026-03-09,SKU-1022,C-WEST,31,false,24.47
2026-03-16,SKU-1022,C-WEST,34,false,24.01
2026-03-23,SKU-1022,C-WEST,28,false,24.12
2026-03-30,SKU-1022,C-WEST,20,false,24.42
2026-04-06,SKU-1022,C-WEST,22,false,24.89
